crime_id,criminal_id,criminal_name,gang_id,district,city,police_station,crime_type,latitude,longitude,date,severity,status
CR025515,C2050,Chandan Shet,,Mandya,Srirangapatna,Srirangapatna PS,Drug Offense,12.405063,76.684603,2024-04-05,high,investigating
CR025516,C2050,Chandan Shet,,Uttara Kannada,Sirsi,Sirsi Rural PS,Assault,14.697794,74.485382,2024-09-13,medium,closed
CR025517,C2050,Chandan Shet,,Raichur,Raichur City,Raichur PS,Robbery,16.221094,77.116847,2023-06-08,low,investigating
CR025518,C2050,Chandan Shet,,Ramanagara,Kanakapura,Kanakapura Rural PS,Assault,12.990846,77.440255,2024-11-25,medium,closed
CR025519,C2050,Chandan Shet,,Hubballi-Dharwad,Hubballi,Keshwapur PS,Fraud,15.525162,74.824661,2023-04-11,low,investigating
CR025520,C2050,Chandan Shet,,Koppal,Koppal City,Koppal City Traffic PS,Kidnapping,15.2982,76.138907,2024-09-09,low,closed
CR025521,C2050,Chandan Shet,,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru City Town PS,Domestic Violence,13.109715,75.722052,2024-09-03,medium,closed
CR025522,C2050,Chandan Shet,,Mandya,Srirangapatna,Srirangapatna PS,Robbery,12.288485,76.795167,2023-09-10,low,open
CR025523,C2050,Chandan Shet,,Yadgir,Shahapur,Shahapur PS,Theft,17.00592,77.171119,2024-04-21,high,closed
CR025524,C2050,Chandan Shet,,Kodagu,Madikeri,Madikeri Traffic PS,Vehicle Theft,12.520916,75.872961,2024-02-10,medium,open
CR025525,C2050,Chandan Shet,,Koppal,Koppal City,Koppal PS,Drug Offense,15.218913,76.065636,2023-05-13,low,closed
CR025526,C2050,Chandan Shet,,Dakshina Kannada,Puttur,Puttur Traffic PS,Robbery,12.796598,75.38902,2023-02-08,low,closed
CR025527,C2051,Santosh Pai,Gang_28,Hubballi-Dharwad,Navanagar,Navanagar Town PS,Drug Offense,15.559644,75.260674,2023-12-15,medium,closed
CR025528,C2051,Santosh Pai,Gang_28,Raichur,Raichur City,Raichur City Traffic PS,Mobile Theft,15.92478,77.552392,2024-07-18,low,investigating
CR025529,C2051,Santosh Pai,Gang_28,Belagavi,Belagavi City,Belagavi PS,Kidnapping,15.914756,74.230615,2023-06-04,medium,open
CR025530,C2051,Santosh Pai,Gang_28,Hassan,Hassan City,Hassan PS,Theft,12.828964,75.91346,2023-08-30,medium,open
CR025531,C2051,Santosh Pai,Gang_28,Mysuru,Nanjangud,Nanjangud Traffic PS,Robbery,12.209546,76.3643,2023-04-13,low,investigating
CR025532,C2051,Santosh Pai,Gang_28,Chikkaballapura,Sidlaghatta,Sidlaghatta Rural PS,Kidnapping,13.479746,77.554201,2023-08-05,medium,investigating
CR025533,C2051,Santosh Pai,Gang_28,Uttara Kannada,Karwar,Bazar PS,Vehicle Theft,14.554597,74.715375,2024-09-15,low,closed
CR025534,C2051,Santosh Pai,Gang_28,Kodagu,Somwarpet,Somwarpet Rural PS,Assault,12.236601,75.815152,2023-04-10,low,open
CR025535,C2051,Santosh Pai,Gang_28,Dakshina Kannada,Puttur,Puttur Traffic PS,Mobile Theft,13.017926,75.473374,2023-08-21,low,closed
CR025536,C2051,Santosh Pai,Gang_28,Chamarajanagar,Kollegal,Kollegal Rural PS,Mobile Theft,11.730541,76.92175,2024-06-20,medium,closed
CR025537,C2051,Santosh Pai,Gang_28,Vijayapura,Sindagi,Sindagi Rural PS,Drug Offense,16.647987,75.88079,2023-11-27,low,investigating
CR025538,C2051,Santosh Pai,Gang_28,Mysuru,Mysuru City,Devaraja PS,Chain Snatching,12.185331,76.372124,2023-03-09,medium,closed
CR025539,C2051,Santosh Pai,Gang_28,Udupi,Karkala,Karkala PS,Theft,13.42487,74.59195,2024-10-09,medium,closed
CR025540,C2051,Santosh Pai,Gang_28,Vijayapura,Vijayapura City,Gandhi Chowk PS,Assault,16.914545,75.840855,2024-06-24,low,open
CR025541,C2051,Santosh Pai,Gang_28,Chikkamagaluru,Kadur,Kadur Town PS,Kidnapping,13.587624,75.881445,2023-01-01,low,investigating
CR025542,C2051,Santosh Pai,Gang_28,Tumakuru,Tiptur,Tiptur Town PS,Chain Snatching,13.26251,77.158417,2023-05-04,low,investigating
CR025543,C2052,Lohith Kunder,Gang_2,Ramanagara,Ramanagara,Ramanagara Town PS,Kidnapping,12.788922,77.4443,2024-04-08,low,investigating
CR025544,C2052,Lohith Kunder,Gang_2,Gadag,Mundargi,Mundargi PS,Kidnapping,15.307174,75.410826,2024-11-19,low,open
CR025545,C2052,Lohith Kunder,Gang_2,Gadag,Gadag,Betageri PS,Mobile Theft,15.633296,75.519985,2023-05-24,medium,open
CR025546,C2052,Lohith Kunder,Gang_2,Bengaluru Rural,Nelamangala,Soladevanahalli PS,Murder,13.030408,77.158888,2024-12-15,medium,investigating
CR025547,C2052,Lohith Kunder,Gang_2,Mysuru,Mysuru City,Nazarbad PS,Drug Offense,12.119779,76.865857,2024-08-13,medium,investigating
CR025548,C2052,Lohith Kunder,Gang_2,Chikkaballapura,Chikkaballapura,Chikkaballapura PS,Vehicle Theft,13.346155,77.625687,2024-12-18,high,open
CR025549,C2052,Lohith Kunder,Gang_2,Shivamogga,Sagara,Sagara PS,Murder,13.713975,75.380923,2024-06-06,medium,closed
CR025550,C2052,Lohith Kunder,Gang_2,Raichur,Raichur City,West PS,Kidnapping,16.201032,77.052339,2024-05-06,low,closed
CR025551,C2052,Lohith Kunder,Gang_2,Yadgir,Gurmitkal,Gurmitkal Town PS,Mobile Theft,16.713786,77.382627,2024-04-06,low,closed
CR025552,C2052,Lohith Kunder,Gang_2,Mandya,Mandya,Mandya Town PS,Domestic Violence,12.635122,77.04277,2024-07-07,low,open
CR025553,C2052,Lohith Kunder,Gang_2,Udupi,Karkala,Hebri PS,Theft,13.6379,75.016932,2023-05-07,low,open
CR025554,C2052,Lohith Kunder,Gang_2,Bengaluru Rural,Nelamangala,Nelamangala PS,Robbery,13.223821,77.20122,2024-02-09,high,open
CR025555,C2052,Lohith Kunder,Gang_2,Vijayapura,Vijayapura City,Adarsh Nagar PS,Murder,16.760387,75.564281,2024-05-25,medium,open
CR025556,C2052,Lohith Kunder,Gang_2,Davangere,Davangere City,Davangere PS,Robbery,14.404234,75.704716,2023-02-18,low,open
CR025557,C2052,Lohith Kunder,Gang_2,Haveri,Ranebennur,Ranebennur Rural PS,Burglary,14.924649,75.131054,2024-08-18,low,investigating
CR025558,C2052,Lohith Kunder,Gang_2,Gadag,Ron,Ron Rural PS,Mobile Theft,15.218614,75.754381,2024-04-05,medium,open
CR025559,C2052,Lohith Kunder,Gang_2,Mysuru,Mysuru City,Lakshmipuram PS,Chain Snatching,12.263867,76.804482,2023-08-26,low,investigating
CR025560,C2053,Anoop Pandit,,Bidar,Basavakalyan,Basavakalyan Town PS,Murder,17.686481,77.515181,2023-02-18,low,closed
CR025561,C2053,Anoop Pandit,,Chitradurga,Hiriyur,Hiriyur Rural PS,Chain Snatching,14.352542,76.683016,2024-09-10,high,open
CR025562,C2053,Anoop Pandit,,Hubballi-Dharwad,Dharwad,Dharwad Town PS,Domestic Violence,15.211636,74.849321,2023-09-23,high,open
CR025563,C2053,Anoop Pandit,,Chitradurga,Hosadurga,Hosadurga PS,Chain Snatching,14.296381,76.519805,2023-11-29,medium,investigating
CR025564,C2053,Anoop Pandit,,Davangere,Harihar,Harihar Town PS,Robbery,14.689222,75.905426,2023-05-02,low,open
CR025565,C2053,Anoop Pandit,,Hubballi-Dharwad,Navanagar,Navanagar PS,Domestic Violence,15.369909,75.190216,2023-01-02,medium,closed
CR025566,C2053,Anoop Pandit,,Kodagu,Madikeri,Madikeri PS,Domestic Violence,12.361119,75.552089,2024-10-16,low,closed
CR025567,C2053,Anoop Pandit,,Chikkamagaluru,Kadur,Kadur Rural PS,Mobile Theft,13.263459,75.587739,2024-01-19,medium,open
CR025568,C2053,Anoop Pandit,,Yadgir,Yadgir City,Yadgir City Traffic PS,Land Dispute,16.647866,77.060785,2023-05-28,low,investigating
CR025569,C2053,Anoop Pandit,,Hassan,Arsikere,Arsikere PS,Land Dispute,12.917928,76.111198,2024-11-23,low,open
CR025570,C2053,Anoop Pandit,,Uttara Kannada,Sirsi,Sirsi Town PS,Robbery,14.861701,74.511154,2024-09-25,low,closed
CR025571,C2053,Anoop Pandit,,Udupi,Kundapura,Byndoor PS,Theft,13.048017,74.586665,2024-12-25,medium,closed
CR025572,C2053,Anoop Pandit,,Haveri,Savanur,Savanur Rural PS,Assault,14.728136,75.471979,2023-08-25,low,closed
CR025573,C2053,Anoop Pandit,,Belagavi,Belagavi City,Market PS,Fraud,15.975204,74.210698,2024-10-14,low,open
CR025574,C2053,Anoop Pandit,,Hassan,Arsikere,Arsikere Rural PS,Assault,12.81942,76.237594,2024-09-26,low,closed
CR025575,C2053,Anoop Pandit,,Koppal,Koppal City,Koppal PS,Drug Offense,15.638156,76.28302,2024-06-13,low,closed
CR025576,C2053,Anoop Pandit,,Udupi,Udupi,Manipal PS,Murder,13.131965,75.013794,2024-08-31,high,closed
CR025577,C2053,Anoop Pandit,,Ramanagara,Magadi,Magadi PS,Chain Snatching,12.722635,77.03086,2024-08-17,medium,closed
CR025578,C2054,Nagaraj Lobo,,Davangere,Harihar,Harihar Town PS,Burglary,14.353287,75.859796,2024-02-01,medium,open
CR025579,C2054,Nagaraj Lobo,,Bengaluru Rural,Doddaballapura,Doddaballapura Rural PS,Drug Offense,13.245464,77.681292,2024-03-14,low,closed
CR025580,C2054,Nagaraj Lobo,,Kalaburagi,Jewargi,Jewargi PS,Fraud,17.252868,76.652246,2024-08-09,low,open
CR025581,C2054,Nagaraj Lobo,,Mysuru,Hunsur,Hunsur Rural PS,Theft,12.14836,76.787985,2024-02-25,low,closed
CR025582,C2054,Nagaraj Lobo,,Bengaluru Rural,Nelamangala,Nelamangala PS,Burglary,13.327154,77.674271,2023-02-02,high,closed
CR025583,C2054,Nagaraj Lobo,,Vijayapura,Vijayapura City,Gandhi Chowk PS,Theft,16.915618,75.534038,2023-10-29,low,closed
CR025584,C2054,Nagaraj Lobo,,Udupi,Kundapura,Byndoor PS,Domestic Violence,13.176631,74.718254,2024-07-07,medium,closed
CR025585,C2054,Nagaraj Lobo,,Mangaluru,Ullal,Konaje PS,Murder,12.868766,74.74647,2024-01-22,low,investigating
CR025586,C2054,Nagaraj Lobo,,Chitradurga,Hiriyur,Hiriyur Rural PS,Drug Offense,13.965205,76.555119,2024-01-26,high,investigating
CR025587,C2054,Nagaraj Lobo,,Bengaluru Rural,Devanahalli,Devanahalli PS,Drug Offense,12.988896,77.589747,2023-09-22,medium,investigating
CR025588,C2054,Nagaraj Lobo,,Bengaluru Rural,Nelamangala,Nelamangala PS,Land Dispute,13.476324,77.67737,2023-04-07,medium,investigating
CR025589,C2054,Nagaraj Lobo,,Hubballi-Dharwad,Hubballi,Old Hubballi PS,Theft,15.155013,75.038196,2023-08-14,medium,closed
CR025590,C2054,Nagaraj Lobo,,Uttara Kannada,Karwar,Bazar PS,Fraud,14.768451,74.408687,2024-05-07,low,closed
CR025591,C2054,Nagaraj Lobo,,Bengaluru Urban,Whitefield,Varthur PS,Drug Offense,12.818413,77.649855,2024-05-24,low,open
CR025592,C2054,Nagaraj Lobo,,Mandya,Maddur,Maddur Rural PS,Drug Offense,12.274003,76.807162,2024-11-01,high,closed
CR025593,C2054,Nagaraj Lobo,,Ballari,Ballari City,Brucepet PS,Assault,15.293425,76.824076,2023-10-23,low,closed
CR025594,C2054,Nagaraj Lobo,,Bengaluru Rural,Devanahalli,Devanahalli PS,Murder,13.180614,77.230554,2023-07-30,medium,open
CR025595,C2054,Nagaraj Lobo,,Davangere,Harihar,Harihar PS,Theft,14.71466,75.97192,2023-07-03,low,closed
CR025596,C2054,Nagaraj Lobo,,Chitradurga,Chitradurga,Chitradurga PS,Burglary,14.209743,76.534265,2023-04-19,low,investigating
CR025597,C2054,Nagaraj Lobo,,Mysuru,Nanjangud,Nanjangud Town PS,Robbery,12.414019,76.57796,2023-09-11,low,closed
CR025598,C2055,Shankar Pujari,Gang_50,Chitradurga,Chitradurga,Chitradurga Traffic PS,Theft,14.14396,76.146163,2023-04-13,medium,closed
CR025599,C2055,Shankar Pujari,Gang_50,Mangaluru,Ullal,Kotekar PS,Fraud,13.101623,74.601817,2023-05-30,low,investigating
CR025600,C2055,Shankar Pujari,Gang_50,Bidar,Bidar City,Bidar City Traffic PS,Theft,17.615876,77.641553,2024-01-30,medium,closed
CR025601,C2055,Shankar Pujari,Gang_50,Ballari,Ballari City,Ballari PS,Cybercrime,15.18954,76.722369,2024-09-01,medium,open
CR025602,C2055,Shankar Pujari,Gang_50,Hubballi-Dharwad,Navanagar,Navanagar Rural PS,Domestic Violence,15.369986,75.340374,2023-05-19,low,closed
CR025603,C2055,Shankar Pujari,Gang_50,Udupi,Udupi,Udupi Town PS,Drug Offense,13.28003,74.664385,2024-02-04,medium,closed
CR025604,C2055,Shankar Pujari,Gang_50,Bengaluru Urban,Yelahanka,Yelahanka PS,Domestic Violence,12.882852,77.36629,2024-04-16,low,investigating
CR025605,C2055,Shankar Pujari,Gang_50,Koppal,Gangavathi,Gangavathi Town PS,Vehicle Theft,15.470229,75.98461,2024-01-20,high,closed
CR025606,C2056,Madan Bangera,Gang_46,Dakshina Kannada,Puttur,Puttur Town PS,Domestic Violence,12.995594,75.132433,2024-10-03,low,open
CR025607,C2056,Madan Bangera,Gang_46,Kolar,Malur,Malur Town PS,Mobile Theft,13.031118,78.31313,2023-11-20,low,closed
CR025608,C2056,Madan Bangera,Gang_46,Gadag,Ron,Ron Town PS,Mobile Theft,15.585654,75.516912,2023-07-31,low,open
CR025609,C2056,Madan Bangera,Gang_46,Yadgir,Yadgir City,Yadgir City Town PS,Cybercrime,16.983885,77.003201,2024-02-23,medium,open
CR025610,C2056,Madan Bangera,Gang_46,Dakshina Kannada,Sullia,Sullia Rural PS,Robbery,12.68893,75.407112,2023-01-19,medium,open
CR025611,C2056,Madan Bangera,Gang_46,Chamarajanagar,Gundlupet,Gundlupet Town PS,Robbery,12.055182,76.896272,2024-04-01,low,open
CR025612,C2057,Prakash Nayak,,Hubballi-Dharwad,Dharwad,Dharwad Traffic PS,Theft,15.588642,75.218175,2024-04-12,low,open
CR025613,C2057,Prakash Nayak,,Haveri,Haveri,Haveri Traffic PS,Drug Offense,14.568989,75.438159,2023-09-15,high,closed
CR025614,C2057,Prakash Nayak,,Chitradurga,Chitradurga,Chitradurga Town PS,Domestic Violence,14.057776,76.106018,2023-12-16,low,investigating
CR025615,C2057,Prakash Nayak,,Kodagu,Madikeri,Madikeri Rural PS,Domestic Violence,12.635973,75.604557,2024-10-28,medium,open
CR025616,C2057,Prakash Nayak,,Kodagu,Somwarpet,Somwarpet PS,Domestic Violence,12.407632,75.903418,2024-06-30,medium,investigating
CR025617,C2057,Prakash Nayak,,Mandya,Srirangapatna,Srirangapatna PS,Fraud,12.710037,77.076913,2024-06-20,medium,investigating
CR025618,C2057,Prakash Nayak,,Shivamogga,Shivamogga City,Doddapete PS,Theft,14.066874,75.479521,2023-04-13,medium,investigating
CR025619,C2057,Prakash Nayak,,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru PS,Burglary,13.118376,75.798078,2024-11-06,low,open
CR025620,C2057,Prakash Nayak,,Koppal,Koppal City,Koppal City Traffic PS,Assault,15.294905,76.34133,2023-06-07,medium,investigating
CR025621,C2057,Prakash Nayak,,Haveri,Ranebennur,Ranebennur Town PS,Cybercrime,14.750866,75.391351,2024-01-22,low,open
CR025622,C2057,Prakash Nayak,,Ramanagara,Magadi,Magadi Rural PS,Chain Snatching,12.994569,77.240762,2023-09-04,high,open
CR025623,C2058,Sandeep Kumar,,Dakshina Kannada,Bantwal,Bantwal PS,Fraud,12.592582,74.990213,2024-04-26,medium,closed
CR025624,C2058,Sandeep Kumar,,Vijayapura,Indi,Indi Town PS,Murder,16.646027,75.848973,2023-04-05,high,open
CR025625,C2058,Sandeep Kumar,,Raichur,Raichur City,West PS,Assault,16.385001,77.179238,2024-03-13,low,investigating
CR025626,C2058,Sandeep Kumar,,Chikkamagaluru,Kadur,Kadur Town PS,Fraud,13.530485,75.754479,2023-04-05,low,investigating
CR025627,C2058,Sandeep Kumar,,Kodagu,Virajpet,Virajpet Town PS,Fraud,12.592744,75.893072,2024-12-29,medium,open
CR025628,C2058,Sandeep Kumar,,Davangere,Honnali,Nyamathi PS,Mobile Theft,14.625453,75.84897,2024-07-22,medium,open
CR025629,C2058,Sandeep Kumar,,Gadag,Ron,Ron Town PS,Theft,15.436537,75.893278,2024-04-23,medium,investigating
CR025630,C2058,Sandeep Kumar,,Koppal,Koppal City,Koppal City Traffic PS,Land Dispute,15.481385,76.008848,2024-05-05,high,open
CR025631,C2058,Sandeep Kumar,,Ramanagara,Magadi,Magadi Town PS,Mobile Theft,12.757903,77.508461,2023-05-30,high,closed
CR025632,C2058,Sandeep Kumar,,Belagavi,Chikodi,Chikodi Rural PS,Theft,15.669621,74.678973,2024-01-13,low,investigating
CR025633,C2058,Sandeep Kumar,,Mysuru,Nanjangud,Nanjangud Traffic PS,Vehicle Theft,12.205746,76.513958,2024-12-03,low,closed
CR025634,C2058,Sandeep Kumar,,Davangere,Honnali,Honnali Rural PS,Mobile Theft,14.45288,76.133289,2023-04-23,medium,investigating
CR025635,C2058,Sandeep Kumar,,Hubballi-Dharwad,Hubballi,Old Hubballi PS,Burglary,15.656992,75.204796,2023-04-01,medium,open
CR025636,C2058,Sandeep Kumar,,Kodagu,Madikeri,Madikeri Rural PS,Robbery,12.362603,75.761615,2024-05-27,low,open
CR025637,C2059,Ashok Sharma,,Udupi,Kundapura,Byndoor PS,Domestic Violence,13.442457,74.790746,2023-12-25,high,closed
CR025638,C2059,Ashok Sharma,,Udupi,Kundapura,Gangolli PS,Mobile Theft,13.54699,74.902902,2023-07-04,low,investigating
CR025639,C2059,Ashok Sharma,,Bengaluru Rural,Devanahalli,Devanahalli PS,Cybercrime,13.173576,77.294861,2023-10-31,medium,investigating
CR025640,C2059,Ashok Sharma,,Yadgir,Yadgir City,Yadgir PS,Land Dispute,16.767075,77.005479,2024-09-24,low,closed
CR025641,C2059,Ashok Sharma,,Chitradurga,Hiriyur,Hiriyur Town PS,Fraud,14.135356,76.250757,2023-02-17,low,closed
CR025642,C2059,Ashok Sharma,,Uttara Kannada,Bhatkal,Bhatkal Rural PS,Burglary,15.02572,74.666117,2024-02-22,medium,open
CR025643,C2059,Ashok Sharma,,Belagavi,Belagavi City,Tilakwadi PS,Kidnapping,15.706878,74.776181,2024-03-25,low,closed
CR025644,C2059,Ashok Sharma,,Hubballi-Dharwad,Dharwad,Dharwad Traffic PS,Assault,15.51576,75.412213,2023-12-26,medium,closed
CR025645,C2059,Ashok Sharma,,Kolar,Bangarapet,Bangarapet Town PS,Murder,13.041035,77.83687,2023-06-01,medium,investigating
CR025646,C2059,Ashok Sharma,,Bengaluru Urban,Yelahanka,Yelahanka PS,Chain Snatching,13.150531,77.71944,2024-08-16,low,closed
CR025647,C2059,Ashok Sharma,,Chikkamagaluru,Kadur,Kadur PS,Mobile Theft,13.105025,75.532509,2024-05-12,low,investigating
CR025648,C2059,Ashok Sharma,,Tumakuru,Tiptur,Tiptur Town PS,Domestic Violence,13.22119,77.312704,2024-05-15,low,closed
CR025649,C2059,Ashok Sharma,,Kodagu,Somwarpet,Somwarpet PS,Burglary,12.402363,76.075763,2023-01-06,medium,closed
CR025650,C2059,Ashok Sharma,,Hassan,Arsikere,Arsikere Rural PS,Theft,13.137086,76.351818,2023-09-18,low,closed
CR025651,C2059,Ashok Sharma,,Bidar,Basavakalyan,Basavakalyan Rural PS,Land Dispute,17.641864,77.784432,2023-09-25,low,closed
CR025652,C2059,Ashok Sharma,,Dakshina Kannada,Puttur,Puttur Town PS,Burglary,12.993162,75.141492,2024-08-07,medium,investigating
CR025653,C2060,Rakesh Moily,,Udupi,Udupi,Udupi Town PS,Theft,13.06696,74.732437,2024-08-26,medium,closed
CR025654,C2060,Rakesh Moily,,Belagavi,Gokak,Gokak Traffic PS,Land Dispute,15.605535,74.788586,2024-06-05,medium,investigating
CR025655,C2060,Rakesh Moily,,Bengaluru Rural,Doddaballapura,Doddaballapura Rural PS,Cybercrime,13.005375,77.510656,2023-04-26,medium,investigating
CR025656,C2060,Rakesh Moily,,Koppal,Gangavathi,Gangavathi PS,Murder,15.613915,75.958778,2023-08-17,low,open
CR025657,C2060,Rakesh Moily,,Mangaluru,Mangaluru,Mangaluru North PS,Cybercrime,12.787753,74.752099,2024-01-06,medium,closed
CR025658,C2060,Rakesh Moily,,Bidar,Bidar City,Bidar PS,Chain Snatching,17.692437,77.502984,2024-01-05,low,open
CR025659,C2060,Rakesh Moily,,Udupi,Kundapura,Gangolli PS,Cybercrime,13.547328,74.997266,2023-10-27,medium,investigating
CR025660,C2060,Rakesh Moily,,Shivamogga,Sagara,Anandapura PS,Murder,13.809803,75.751272,2023-01-06,low,investigating
CR025661,C2060,Rakesh Moily,,Kalaburagi,Sedam,Sedam Rural PS,Drug Offense,17.406058,76.655118,2023-09-14,low,closed
CR025662,C2061,Harish Shanbhag,,Ballari,Sandur,Toranagallu PS,Drug Offense,14.870946,76.93079,2023-04-01,low,investigating
CR025663,C2061,Harish Shanbhag,,Udupi,Udupi,Malpe PS,Vehicle Theft,13.180143,74.599962,2023-09-08,medium,open
CR025664,C2061,Harish Shanbhag,,Kolar,Kolar,Kolar Traffic PS,Chain Snatching,12.928949,77.877493,2023-02-24,low,closed
CR025665,C2061,Harish Shanbhag,,Tumakuru,Tumakuru City,Tumakuru City Traffic PS,Kidnapping,13.348971,77.214871,2024-03-18,high,investigating
CR025666,C2061,Harish Shanbhag,,Hubballi-Dharwad,Navanagar,Navanagar Rural PS,Assault,15.079093,75.328796,2024-02-26,low,open
CR025667,C2061,Harish Shanbhag,,Udupi,Kundapura,Kundapura PS,Domestic Violence,13.129305,74.834146,2023-03-29,medium,investigating
CR025668,C2061,Harish Shanbhag,,Ramanagara,Ramanagara,Ramanagara PS,Land Dispute,12.465584,77.400684,2023-12-23,low,open
CR025669,C2061,Harish Shanbhag,,Bengaluru Urban,Koramangala,Koramangala PS,Chain Snatching,13.01709,77.373009,2023-06-21,low,open
CR025670,C2061,Harish Shanbhag,,Koppal,Koppal City,Koppal PS,Drug Offense,15.195113,76.007374,2023-07-05,low,open
CR025671,C2061,Harish Shanbhag,,Yadgir,Yadgir City,Yadgir City Town PS,Mobile Theft,16.850143,77.164854,2024-07-20,low,investigating
CR025672,C2061,Harish Shanbhag,,Udupi,Karkala,Ajekar PS,Robbery,13.385108,74.867296,2024-07-12,high,closed
CR025673,C2061,Harish Shanbhag,,Bidar,Bhalki,Bhalki PS,Murder,17.653729,77.457932,2024-03-10,high,open
CR025674,C2061,Harish Shanbhag,,Tumakuru,Madhugiri,Madhugiri PS,Cybercrime,13.526138,77.021251,2023-12-04,medium,investigating
CR025675,C2062,Jagannath Bangera,,Bidar,Basavakalyan,Basavakalyan Rural PS,Theft,18.153458,77.756291,2024-11-06,high,open
CR025676,C2062,Jagannath Bangera,,Ballari,Sandur,Toranagallu PS,Burglary,15.384063,77.207442,2023-04-23,low,investigating
CR025677,C2062,Jagannath Bangera,,Chikkaballapura,Sidlaghatta,Sidlaghatta Rural PS,Land Dispute,13.524726,77.612451,2023-06-30,medium,investigating
CR025678,C2062,Jagannath Bangera,,Kodagu,Virajpet,Virajpet Rural PS,Vehicle Theft,12.572404,75.755622,2024-05-06,high,investigating
CR025679,C2062,Jagannath Bangera,,Mysuru,Nanjangud,Nanjangud Town PS,Robbery,12.043007,76.764497,2024-03-10,high,investigating
CR025680,C2062,Jagannath Bangera,,Kodagu,Somwarpet,Somwarpet Rural PS,Vehicle Theft,12.359701,76.003263,2024-09-10,low,closed
CR025681,C2062,Jagannath Bangera,,Haveri,Savanur,Savanur Rural PS,Cybercrime,14.920533,75.268728,2024-12-09,medium,closed
CR025682,C2062,Jagannath Bangera,,Chikkaballapura,Sidlaghatta,Sidlaghatta Rural PS,Drug Offense,13.605716,77.681257,2023-09-18,medium,closed
CR025683,C2063,Santosh Rao,Gang_43,Belagavi,Gokak,Gokak Traffic PS,Kidnapping,15.577519,74.53953,2024-06-16,high,open
CR025684,C2063,Santosh Rao,Gang_43,Mandya,Srirangapatna,Srirangapatna Town PS,Cybercrime,12.498951,77.098909,2024-08-07,medium,open
CR025685,C2063,Santosh Rao,Gang_43,Bengaluru Urban,Koramangala,HSR Layout PS,Murder,13.130604,77.623881,2024-12-12,low,closed
CR025686,C2063,Santosh Rao,Gang_43,Koppal,Koppal City,Koppal PS,Robbery,15.586815,75.916761,2024-09-20,medium,closed
CR025687,C2063,Santosh Rao,Gang_43,Gadag,Mundargi,Mundargi Rural PS,Murder,15.204071,75.924943,2024-01-11,low,open
CR025688,C2063,Santosh Rao,Gang_43,Shivamogga,Bhadravati,Paper Town PS,Mobile Theft,14.196981,75.284975,2024-02-06,medium,closed
CR025689,C2063,Santosh Rao,Gang_43,Raichur,Manvi,Manvi Rural PS,Drug Offense,15.960857,77.423683,2023-05-26,medium,closed
CR025690,C2063,Santosh Rao,Gang_43,Udupi,Udupi,Malpe PS,Kidnapping,13.378246,74.856132,2023-02-15,low,investigating
